,date,stop_id,am_rush,pm_rush,full_day
16657,2018-09-27,place-rbmnl,1658,636,3328
16658,2018-09-27,place-rcmnl,1521,1911,5107
16659,2018-09-27,place-river,872,566,1892
16660,2018-09-27,place-rugg,2171,5132,10694
16661,2018-09-27,place-sbmnl,2328,810,3887
16662,2018-09-27,place-sdmnl,266,133,510
16663,2018-09-27,place-shmnl,1610,444,2590
16664,2018-09-27,place-smmnl,1533,389,2564
16665,2018-09-27,place-spmnl,134,479,867
16666,2018-09-27,place-sstat,6954,13080,25802
16667,2018-09-27,place-state,783,8860,13640
16668,2018-09-27,place-sull,3830,2806,9182
16669,2018-09-27,place-symcl,196,553,1350
16670,2018-09-27,place-tumnl,1090,3400,6435
16671,2018-09-27,place-welln,4664,1476,7736
16672,2018-09-27,place-wimnl,1056,591,2309
16673,2018-09-27,place-wondl,4910,933,7479
16674,2018-09-27,place-wtcst,159,1101,1626
16675,2018-09-28,place-alfcl,6526,3065,11510
16676,2018-09-28,place-andrw,2480,1710,6027
16677,2018-09-28,place-aport,2942,2285,8267
16678,2018-09-28,place-aqucl,374,2874,5632
16679,2018-09-28,place-armnl,813,3692,6821
16680,2018-09-28,place-asmnl,5088,1758,9435
16681,2018-09-28,place-astao,930,1678,3581
16682,2018-09-28,place-bbsta,3696,7848,16208
16683,2018-09-28,place-bmmnl,1756,526,3111
16684,2018-09-28,place-bomnl,170,1246,2066
16685,2018-09-28,place-boyls,786,2875,6670
16686,2018-09-28,place-brdwy,2334,2229,6104
16687,2018-09-28,place-brntn,2414,960,4499
16688,2018-09-28,place-ccmnl,869,1341,4108
16689,2018-09-28,place-chncl,742,2719,6158
16690,2018-09-28,place-cntsq,5220,6317,16401
16691,2018-09-28,place-coecl,2182,6103,13291
16692,2018-09-28,place-crtst,293,1164,2154
16693,2018-09-28,place-davis,7061,2460,12261
16694,2018-09-28,place-dwnxg,2052,14290,24134
16695,2018-09-28,place-fldcr,2481,1227,5592
16696,2018-09-28,place-forhl,7147,2384,13104
16697,2018-09-28,place-gover,797,4873,8434
16698,2018-09-28,place-grnst,1746,673,3325
16699,2018-09-28,place-haecl,3169,4953,12671
16700,2018-09-28,place-harsq,4977,8401,20094
16701,2018-09-28,place-hymnl,1300,3683,8034
16702,2018-09-28,place-jaksn,2753,1481,5762
16703,2018-09-28,place-jfk,2542,3832,10055
16704,2018-09-28,place-kencl,1553,3136,12056
16705,2018-09-28,place-knncl,1781,10626,16867
16706,2018-09-28,place-lech,1851,2416,5976
16707,2018-09-28,place-masta,1173,2049,4806
16708,2018-09-28,place-mlmnl,7430,1929,12104
16709,2018-09-28,place-mvbcl,5446,2901,11656
16710,2018-09-28,place-north,6351,6111,17706
16711,2018-09-28,place-nqncy,5182,1829,9188
16712,2018-09-28,place-ogmnl,4612,1044,6847
16713,2018-09-28,place-orhte,2381,788,4250
16714,2018-09-28,place-pktrm,1733,9545,17229
16715,2018-09-28,place-portr,4918,1804,8649
16716,2018-09-28,place-prmnl,642,1645,3666
16717,2018-09-28,place-qamnl,3113,922,4854
16718,2018-09-28,place-qnctr,4426,1214,7161
16719,2018-09-28,place-rbmnl,1573,651,3165
16720,2018-09-28,place-rcmnl,1468,1417,4853
16721,2018-09-28,place-river,819,1191,2535
16722,2018-09-28,place-rugg,2056,4852,10252
16723,2018-09-28,place-sbmnl,2177,948,3947
16724,2018-09-28,place-sdmnl,251,128,510
16725,2018-09-28,place-shmnl,1297,449,2387
16726,2018-09-28,place-smmnl,1406,422,2393
16727,2018-09-28,place-spmnl,137,471,893
16728,2018-09-28,place-sstat,7380,12193,25727
16729,2018-09-28,place-state,896,7825,12796
16730,2018-09-28,place-sull,3632,2811,8842
16731,2018-09-28,place-symcl,507,614,1869
16732,2018-09-28,place-tumnl,1155,3151,6281
16733,2018-09-28,place-welln,4162,1481,7127
16734,2018-09-28,place-wimnl,1019,548,2257
16735,2018-09-28,place-wondl,3208,888,5375
16736,2018-09-28,place-wtcst,201,929,1519
16737,2018-09-29,place-alfcl,1614,1616,5985
16738,2018-09-29,place-andrw,967,965,3391
16739,2018-09-29,place-aport,1787,1636,6139
16740,2018-09-29,place-aqucl,244,2246,4877
16741,2018-09-29,place-armnl,341,1959,4216
16742,2018-09-29,place-asmnl,1659,1243,5016
16743,2018-09-29,place-astao,319,1436,3239
16744,2018-09-29,place-bbsta,727,3279,7241
16745,2018-09-29,place-bmmnl,700,426,1888
16746,2018-09-29,place-bomnl,64,290,711
16747,2018-09-29,place-boyls,495,1892,5243
16748,2018-09-29,place-brdwy,554,877,2708
16749,2018-09-29,place-ccmnl,321,664,1997
16750,2018-09-29,place-chncl,405,1746,4497
16751,2018-09-29,place-cntsq,1566,3587,9839
16752,2018-09-29,place-coecl,907,5349,11043
16753,2018-09-29,place-crtst,112,430,1029
16754,2018-09-29,place-davis,1420,2107,6856
16755,2018-09-29,place-dwnxg,1040,6351,13053
16756,2018-09-29,place-fldcr,1050,786,3124
16757,2018-09-29,place-gover,410,2645,5767
16758,2018-09-29,place-grnst,5,2,10
16759,2018-09-29,place-haecl,1706,4351,11245
16760,2018-09-29,place-harsq,1520,5351,13498
16761,2018-09-29,place-hymnl,622,3790,7548
16762,2018-09-29,place-jaksn,2593,2747,9412
16763,2018-09-29,place-jfk,1141,1372,4366
16764,2018-09-29,place-kencl,872,5674,9053
16765,2018-09-29,place-knncl,722,2869,6435
16766,2018-09-29,place-lech,661,1839,4450
16767,2018-09-29,place-masta,370,1629,3115
16768,2018-09-29,place-mlmnl,2484,1569,6882
16769,2018-09-29,place-mvbcl,2458,2243,8046
16770,2018-09-29,place-north,934,3991,8152
16771,2018-09-29,place-nqncy,3473,2733,10518
16772,2018-09-29,place-ogmnl,1135,962,3512
16773,2018-09-29,place-orhte,917,674,2733
16774,2018-09-29,place-pktrm,961,5244,11627
16775,2018-09-29,place-portr,936,1473,4632
16776,2018-09-29,place-prmnl,256,1420,2839
16777,2018-09-29,place-qamnl,37,5,65
16778,2018-09-29,place-rbmnl,820,513,2271
16779,2018-09-29,place-rcmnl,361,565,1662
16780,2018-09-29,place-river,717,435,2661
16781,2018-09-29,place-rugg,1018,2110,5200
16782,2018-09-29,place-sdmnl,82,114,337
16783,2018-09-29,place-shmnl,432,356,1356
16784,2018-09-29,place-smmnl,440,259,1232
16785,2018-09-29,place-spmnl,49,324,686
16786,2018-09-29,place-sstat,1179,3630,9194
16787,2018-09-29,place-state,425,2601,5771
16788,2018-09-29,place-sull,1552,1645,5301
16789,2018-09-29,place-symcl,204,689,1513
16790,2018-09-29,place-tumnl,473,952,2578
16791,2018-09-29,place-welln,1179,1218,4194
16792,2018-09-29,place-wimnl,454,401,1437
16793,2018-09-29,place-wondl,1439,970,4261
16794,2018-09-29,place-wtcst,99,191,574
16795,2018-09-30,place-alfcl,1180,1191,4355
16796,2018-09-30,place-andrw,691,710,2445
16797,2018-09-30,place-aport,1424,1572,5485
16798,2018-09-30,place-aqucl,207,1785,3717
16799,2018-09-30,place-armnl,314,1297,3256
16800,2018-09-30,place-asmnl,1131,855,3471
16801,2018-09-30,place-astao,243,1365,2651
16802,2018-09-30,place-bbsta,478,2397,5011
16803,2018-09-30,place-bmmnl,474,372,1435
16804,2018-09-30,place-bomnl,106,249,607
16805,2018-09-30,place-boyls,359,1584,4162
16806,2018-09-30,place-brdwy,425,824,2262
16807,2018-09-30,place-ccmnl,206,518,1405
16808,2018-09-30,place-chncl,323,1387,3409
16809,2018-09-30,place-cntsq,1253,2744,7477
16810,2018-09-30,place-coecl,622,3846,7753
16811,2018-09-30,place-crtst,92,302,737
16812,2018-09-30,place-davis,1095,1592,4910
16813,2018-09-30,place-dwnxg,825,4686,9607
16814,2018-09-30,place-fldcr,818,592,2281
16815,2018-09-30,place-gover,236,1749,3866
16816,2018-09-30,place-haecl,1161,2009,6021
16817,2018-09-30,place-harsq,1339,3840,9837
16818,2018-09-30,place-hymnl,501,2716,5418
16819,2018-09-30,place-jaksn,1915,2104,6795
16820,2018-09-30,place-jfk,823,876,2996
16821,2018-09-30,place-kencl,695,5271,7921
16822,2018-09-30,place-knncl,628,1892,4524
16823,2018-09-30,place-lech,447,1535,3137
16824,2018-09-30,place-masta,249,667,1714
16825,2018-09-30,place-mlmnl,1812,1195,5020
16826,2018-09-30,place-mvbcl,1790,1715,5949
16827,2018-09-30,place-north,692,1928,7507
16828,2018-09-30,place-nqncy,2712,1931,7861
16829,2018-09-30,place-ogmnl,755,661,2422
16830,2018-09-30,place-orhte,686,515,2017
16831,2018-09-30,place-pktrm,735,3813,8353
16832,2018-09-30,place-portr,786,1114,3615
16833,2018-09-30,place-prmnl,228,957,1955
16834,2018-09-30,place-qamnl,13,1,27
16835,2018-09-30,place-qnctr,1,4,7
16836,2018-09-30,place-rbmnl,607,481,1783
16837,2018-09-30,place-rcmnl,245,450,1205
16838,2018-09-30,place-river,370,317,2099
16839,2018-09-30,place-rugg,675,1157,3494
16840,2018-09-30,place-sbmnl,10,8,38
16841,2018-09-30,place-sdmnl,52,97,250
16842,2018-09-30,place-shmnl,363,277,1052
16843,2018-09-30,place-smmnl,333,220,924
16844,2018-09-30,place-spmnl,31,196,403
16845,2018-09-30,place-sstat,845,3569,8454
16846,2018-09-30,place-state,316,1966,4128
16847,2018-09-30,place-sull,1133,1119,3809
16848,2018-09-30,place-symcl,149,466,1016
16849,2018-09-30,place-tumnl,354,758,2006
16850,2018-09-30,place-welln,737,962,2899
16851,2018-09-30,place-wimnl,366,312,1102
16852,2018-09-30,place-wondl,1054,781,3271
16853,2018-09-30,place-wtcst,70,167,384
16854,2018-10-01,place-alfcl,7584,2488,11794
16855,2018-10-01,place-andrw,2701,1820,6134
16856,2018-10-01,place-aport,3097,1930,7730
16857,2018-10-01,place-aqucl,344,2995,5106
16858,2018-10-01,place-armnl,782,4343,6953
16859,2018-10-01,place-asmnl,5619,1718,9761
16860,2018-10-01,place-astao,1040,1577,3572
16861,2018-10-01,place-bbsta,3678,8819,16173
16862,2018-10-01,place-bmmnl,1953,410,3170
16863,2018-10-01,place-bomnl,159,1464,2226
16864,2018-10-01,place-boyls,837,2983,6271
16865,2018-10-01,place-brdwy,2482,2347,6152
16866,2018-10-01,place-brntn,2855,539,4493
16867,2018-10-01,place-ccmnl,1249,2413,6174
16868,2018-10-01,place-chncl,743,2904,5695
16869,2018-10-01,place-cntsq,5372,6418,15633
16870,2018-10-01,place-coecl,2275,6170,12290
16871,2018-10-01,place-crtst,244,1587,2386
16872,2018-10-01,place-davis,7537,1779,11333
16873,2018-10-01,place-dwnxg,2237,15742,24657
16874,2018-10-01,place-fldcr,2709,1281,5603
16875,2018-10-01,place-forhl,7798,2251,13086
16876,2018-10-01,place-gover,885,5171,8484
16877,2018-10-01,place-grnst,1929,603,3225
16878,2018-10-01,place-haecl,3115,4054,10646
16879,2018-10-01,place-harsq,5250,7942,19070
16880,2018-10-01,place-hymnl,1307,3406,7180
16881,2018-10-01,place-jaksn,3116,1232,5755
16882,2018-10-01,place-jfk,2746,4186,10321
16883,2018-10-01,place-kencl,1616,3019,7254
16884,2018-10-01,place-knncl,1754,12222,17905
16885,2018-10-01,place-lech,1891,2392,5718
16886,2018-10-01,place-masta,1221,1886,4393
16887,2018-10-01,place-mlmnl,8034,1667,12565
16888,2018-10-01,place-mvbcl,5528,2596,11140
16889,2018-10-01,place-north,6487,6252,15510
16890,2018-10-01,place-nqncy,5863,1538,9177
16891,2018-10-01,place-ogmnl,5292,587,7024
16892,2018-10-01,place-orhte,2529,654,4200
16893,2018-10-01,place-pktrm,1823,9765,16380
16894,2018-10-01,place-portr,5314,1451,8413
16895,2018-10-01,place-prmnl,531,1641,3144
16896,2018-10-01,place-qamnl,3552,543,4887
16897,2018-10-01,place-qnctr,4982,1175,7918
16898,2018-10-01,place-rbmnl,1623,539,3104
16899,2018-10-01,place-rcmnl,1673,1741,4978
16900,2018-10-01,place-river,887,458,1791
16901,2018-10-01,place-rugg,2198,5150,10506
16902,2018-10-01,place-sbmnl,2208,627,3510
16903,2018-10-01,place-sdmnl,233,70,409
16904,2018-10-01,place-shmnl,1414,430,2411
16905,2018-10-01,place-smmnl,1473,342,2374
16906,2018-10-01,place-spmnl,132,440,783
16907,2018-10-01,place-sstat,7301,13768,25987
16908,2018-10-01,place-state,737,8977,13253
16909,2018-10-01,place-sull,3882,2514,8867
16910,2018-10-01,place-symcl,504,569,1588
16911,2018-10-01,place-tumnl,1137,3607,6439
16912,2018-10-01,place-welln,4669,1164,7242
16913,2018-10-01,place-wimnl,1070,486,2198
16914,2018-10-01,place-wondl,4678,775,6915
16915,2018-10-01,place-wtcst,40,377,487
16916,2018-10-02,place-alfcl,7570,2663,11888
16917,2018-10-02,place-andrw,2801,1792,6387
16918,2018-10-02,place-aport,3030,1923,7544
16919,2018-10-02,place-aqucl,360,2813,4905
16920,2018-10-02,place-armnl,747,4619,7155
16921,2018-10-02,place-asmnl,5750,1607,9815
16922,2018-10-02,place-astao,1075,1978,4130
16923,2018-10-02,place-bbsta,3966,9036,16915
16924,2018-10-02,place-bmmnl,1919,354,3026
16925,2018-10-02,place-bomnl,157,1452,2235
16926,2018-10-02,place-boyls,821,2856,6230
16927,2018-10-02,place-brdwy,2648,2487,6535
16928,2018-10-02,place-brntn,2891,692,4705
16929,2018-10-02,place-ccmnl,1284,2195,5761
16930,2018-10-02,place-chncl,695,3067,6131
16931,2018-10-02,place-cntsq,5567,6652,16195
16932,2018-10-02,place-coecl,2385,6498,12924
16933,2018-10-02,place-crtst,294,1617,2532
16934,2018-10-02,place-davis,7900,2019,11944
16935,2018-10-02,place-dwnxg,2230,15823,24844
16936,2018-10-02,place-fldcr,2696,1362,5574
16937,2018-10-02,place-forhl,7899,2503,13462
16938,2018-10-02,place-gover,816,5137,8202
16939,2018-10-02,place-grnst,2011,659,3342
16940,2018-10-02,place-haecl,3263,3841,10799
16941,2018-10-02,place-harsq,5231,8204,19240
16942,2018-10-02,place-hymnl,1421,3455,7394
16943,2018-10-02,place-jaksn,3042,1359,5711
16944,2018-10-02,place-jfk,2756,4584,10487
16945,2018-10-02,place-kencl,1633,3192,7317
16946,2018-10-02,place-knncl,1763,12646,18397
16947,2018-10-02,place-lech,1912,2461,5820
16948,2018-10-02,place-masta,1277,2103,4755
16949,2018-10-02,place-mlmnl,7010,1884,11644
16950,2018-10-02,place-mvbcl,5970,2597,11565
16951,2018-10-02,place-north,7056,6213,19852
16952,2018-10-02,place-nqncy,5921,1752,9380
16953,2018-10-02,place-ogmnl,5379,740,7182
16954,2018-10-02,place-orhte,2492,711,4250
16955,2018-10-02,place-pktrm,1875,9354,16009
16956,2018-10-02,place-portr,5622,1516,8849
16957,2018-10-02,place-prmnl,600,1675,3259
16958,2018-10-02,place-qamnl,3830,677,5271
16959,2018-10-02,place-qnctr,5041,1253,8129
16960,2018-10-02,place-rbmnl,1692,554,3189
16961,2018-10-02,place-rcmnl,1608,1792,5114
16962,2018-10-02,place-river,885,541,1791
16963,2018-10-02,place-rugg,2248,5295,10875
16964,2018-10-02,place-sbmnl,2444,692,3824
16965,2018-10-02,place-sdmnl,279,77,454
16966,2018-10-02,place-shmnl,1464,485,2409
16967,2018-10-02,place-smmnl,1580,335,2588
16968,2018-10-02,place-spmnl,151,493,931
16969,2018-10-02,place-sstat,8131,13405,26391
16970,2018-10-02,place-state,842,9461,14070
16971,2018-10-02,place-sull,4002,2705,9091
16972,2018-10-02,place-symcl,563,533,1644
16973,2018-10-02,place-tumnl,1256,3615,6819
16974,2018-10-02,place-welln,4783,1360,7651
16975,2018-10-02,place-wimnl,1122,608,2327
16976,2018-10-02,place-wondl,4851,838,7266
16977,2018-10-02,place-wtcst,43,365,493
16978,2018-10-03,place-alfcl,7449,2700,11940
16979,2018-10-03,place-andrw,2840,1875,6453
16980,2018-10-03,place-aport,3071,2069,7985
16981,2018-10-03,place-aqucl,381,2947,5308
16982,2018-10-03,place-armnl,745,4171,6947
16983,2018-10-03,place-asmnl,5883,1674,10160
16984,2018-10-03,place-astao,1162,1775,4026
16985,2018-10-03,place-bbsta,3830,8950,17313
16986,2018-10-03,place-bmmnl,1839,390,3016
16987,2018-10-03,place-bomnl,172,1407,2242
16988,2018-10-03,place-boyls,783,2878,6370
16989,2018-10-03,place-brdwy,2683,2487,6661
16990,2018-10-03,place-brntn,2814,642,4611
16991,2018-10-03,place-ccmnl,1311,2401,6171
16992,2018-10-03,place-chncl,773,3007,6320
16993,2018-10-03,place-cntsq,5646,6623,16542
16994,2018-10-03,place-coecl,2402,6365,12919
16995,2018-10-03,place-crtst,256,1304,2207
16996,2018-10-03,place-davis,7818,2081,12103
16997,2018-10-03,place-dwnxg,2235,15587,25763
16998,2018-10-03,place-fldcr,2773,1425,5857
16999,2018-10-03,place-forhl,8075,2531,13895
17000,2018-10-03,place-gover,849,4882,8126
17001,2018-10-03,place-grnst,1765,727,3150
17002,2018-10-03,place-haecl,3276,3923,10754
17003,2018-10-03,place-harsq,5302,8252,19630
17004,2018-10-03,place-hymnl,1434,3491,7739
17005,2018-10-03,place-jaksn,3233,1314,6104
17006,2018-10-03,place-jfk,2843,4559,10752
17007,2018-10-03,place-kencl,1625,3016,7057
17008,2018-10-03,place-knncl,1763,11827,17742
17009,2018-10-03,place-lech,1824,2417,5791
17010,2018-10-03,place-masta,1335,2096,4989
17011,2018-10-03,place-mlmnl,8498,1897,13402
17012,2018-10-03,place-mvbcl,6004,2757,11855
17013,2018-10-03,place-north,6896,6044,15773
17014,2018-10-03,place-nqncy,6073,1660,9525
17015,2018-10-03,place-ogmnl,5389,630,7241
17016,2018-10-03,place-orhte,2557,808,4461
17017,2018-10-03,place-pktrm,1784,10386,17490
17018,2018-10-03,place-portr,5398,1615,8796
17019,2018-10-03,place-prmnl,565,1499,3136
17020,2018-10-03,place-qamnl,3849,598,5342
17021,2018-10-03,place-qnctr,5218,1357,8497
17022,2018-10-03,place-rbmnl,1718,622,3371
17023,2018-10-03,place-rcmnl,1653,1823,5156
17024,2018-10-03,place-river,912,493,1843
17025,2018-10-03,place-rugg,2300,5195,10971
17026,2018-10-03,place-sbmnl,2394,615,3783
17027,2018-10-03,place-sdmnl,268,133,540
17028,2018-10-03,place-shmnl,1504,520,2553
17029,2018-10-03,place-smmnl,1600,369,2600
17030,2018-10-03,place-spmnl,138,477,878
17031,2018-10-03,place-sstat,7644,12954,25683
17032,2018-10-03,place-state,894,9313,14248
17033,2018-10-03,place-sull,3854,2613,9015
17034,2018-10-03,place-symcl,551,536,1728
17035,2018-10-03,place-tumnl,1152,3460,6573
17036,2018-10-03,place-welln,4755,1269,7635
17037,2018-10-03,place-wimnl,1097,593,2335
17038,2018-10-03,place-wondl,4906,850,7380
17039,2018-10-03,place-wtcst,37,294,419
17040,2018-10-04,place-alfcl,7539,2901,12396
17041,2018-10-04,place-andrw,2875,1917,6574
17042,2018-10-04,place-aport,3217,2190,8461
17043,2018-10-04,place-aqucl,352,3018,5541
17044,2018-10-04,place-armnl,807,4051,6917
17045,2018-10-04,place-asmnl,5854,1858,10420
17046,2018-10-04,place-astao,1106,1947,4361
17047,2018-10-04,place-bbsta,3770,8627,16916
17048,2018-10-04,place-bmmnl,1744,489,2969
17049,2018-10-04,place-bomnl,177,1425,2301
17050,2018-10-04,place-boyls,745,2759,6303
17051,2018-10-04,place-brdwy,2610,2548,6727
17052,2018-10-04,place-brntn,2908,653,4743
17053,2018-10-04,place-ccmnl,1265,2293,5950
17054,2018-10-04,place-chncl,747,2909,6169
17055,2018-10-04,place-cntsq,5543,6687,16731
17056,2018-10-04,place-coecl,2360,6297,13161
17057,2018-10-04,place-crtst,239,1278,2160
17058,2018-10-04,place-davis,7294,2309,11930
17059,2018-10-04,place-dwnxg,2266,15474,25632
17060,2018-10-04,place-fldcr,2777,1512,5958
17061,2018-10-04,place-forhl,7994,2618,13895
17062,2018-10-04,place-gover,859,4840,8091
17063,2018-10-04,place-grnst,1910,709,3346
17064,2018-10-04,place-haecl,3223,3941,10922
17065,2018-10-04,place-harsq,5279,8600,20387
17066,2018-10-04,place-hymnl,1359,3562,7828
17067,2018-10-04,place-jaksn,3103,1469,6070
17068,2018-10-04,place-jfk,2939,4708,10868
17069,2018-10-04,place-kencl,1621,3230,7549
17070,2018-10-04,place-knncl,1760,12365,18589
17071,2018-10-04,place-lech,1807,2448,5934
17072,2018-10-04,place-masta,1215,2110,4765
17073,2018-10-04,place-mlmnl,8322,1990,13339
17074,2018-10-04,place-mvbcl,6012,2920,12095
17075,2018-10-04,place-north,6699,6813,16600
17076,2018-10-04,place-nqncy,5986,1729,9660
17077,2018-10-04,place-ogmnl,5345,749,7265
17078,2018-10-04,place-orhte,2561,793,4484
17079,2018-10-04,place-pktrm,1970,10259,18545
17080,2018-10-04,place-portr,5362,1772,8886
17081,2018-10-04,place-prmnl,554,1461,3052
17082,2018-10-04,place-qamnl,3606,737,5210
17083,2018-10-04,place-qnctr,5153,1309,8441
17084,2018-10-04,place-rbmnl,1765,636,3474
17085,2018-10-04,place-rcmnl,1583,1974,5133
17086,2018-10-04,place-river,882,582,1949
17087,2018-10-04,place-rugg,2294,5142,10870
17088,2018-10-04,place-sbmnl,2351,741,3813
17089,2018-10-04,place-sdmnl,267,145,518
17090,2018-10-04,place-shmnl,1525,554,2573
17091,2018-10-04,place-smmnl,1662,347,2723
17092,2018-10-04,place-spmnl,148,473,856
17093,2018-10-04,place-sstat,7381,12412,25592
17094,2018-10-04,place-state,817,9166,14104
17095,2018-10-04,place-sull,3882,2674,9154
17096,2018-10-04,place-symcl,585,548,1758
17097,2018-10-04,place-tumnl,1180,3372,6397
17098,2018-10-04,place-welln,4798,1390,7788
17099,2018-10-04,place-wimnl,1122,557,2412
17100,2018-10-04,place-wondl,4906,890,7477
17101,2018-10-04,place-wtcst,33,280,392
17102,2018-10-05,place-alfcl,6629,3400,12170
17103,2018-10-05,place-andrw,2611,1930,6454
17104,2018-10-05,place-aport,3158,2473,8737
17105,2018-10-05,place-aqucl,386,3062,5809
17106,2018-10-05,place-armnl,715,3829,6858
17107,2018-10-05,place-asmnl,5259,2010,9967
17108,2018-10-05,place-astao,981,2063,4450
17109,2018-10-05,place-bbsta,3153,8092,16342
17110,2018-10-05,place-bmmnl,1893,563,3340
17111,2018-10-05,place-bomnl,180,1265,2227
17112,2018-10-05,place-boyls,796,3033,6989
17113,2018-10-05,place-brdwy,2341,2359,6355
17114,2018-10-05,place-brntn,2651,1122,5019
17115,2018-10-05,place-ccmnl,837,1459,4301
17116,2018-10-05,place-chncl,721,3056,6756
17117,2018-10-05,place-cntsq,5078,6607,16741
17118,2018-10-05,place-coecl,2199,6952,14408
17119,2018-10-05,place-crtst,253,1224,2223
17120,2018-10-05,place-davis,6954,3097,12918
17121,2018-10-05,place-dwnxg,2151,14772,25695
17122,2018-10-05,place-fldcr,2608,1327,6006
17123,2018-10-05,place-forhl,7405,2729,13736
17124,2018-10-05,place-gover,786,4830,8635
17125,2018-10-05,place-grnst,1745,691,3366
17126,2018-10-05,place-haecl,3246,5552,14160
17127,2018-10-05,place-harsq,4998,10019,22547
17128,2018-10-05,place-hymnl,1237,3918,8739
17129,2018-10-05,place-jaksn,2887,1593,6175
17130,2018-10-05,place-jfk,2705,3918,10354
17131,2018-10-05,place-kencl,1590,3521,12490
17132,2018-10-05,place-knncl,1793,10650,17443
17133,2018-10-05,place-lech,1762,2726,6349
17134,2018-10-05,place-masta,1166,2112,4889
17135,2018-10-05,place-mlmnl,7738,2110,12859
17136,2018-10-05,place-mvbcl,5635,3121,12359
17137,2018-10-05,place-north,5610,6426,17934
17138,2018-10-05,place-nqncy,5403,1941,9184
17139,2018-10-05,place-ogmnl,4645,1289,7185
17140,2018-10-05,place-orhte,2343,865,4412
17141,2018-10-05,place-pktrm,1781,9908,18724
17142,2018-10-05,place-portr,4683,1954,8535
17143,2018-10-05,place-prmnl,547,1727,3580
17144,2018-10-05,place-qamnl,3054,1062,4973
17145,2018-10-05,place-qnctr,4677,1335,7986
17146,2018-10-05,place-rbmnl,1760,623,3428
17147,2018-10-05,place-rcmnl,1532,1641,5101
17148,2018-10-05,place-river,850,1570,3061
17149,2018-10-05,place-rugg,2107,5164,11108
17150,2018-10-05,place-sbmnl,2115,922,3903
17151,2018-10-05,place-sdmnl,259,155,564
17152,2018-10-05,place-shmnl,1396,520,2588
17153,2018-10-05,place-smmnl,1456,417,2497
17154,2018-10-05,place-spmnl,119,533,938
17155,2018-10-05,place-sstat,6300,12589,25477
17156,2018-10-05,place-state,829,7908,13278
17157,2018-10-05,place-sull,3625,2889,9076
17158,2018-10-05,place-symcl,508,677,1864
17159,2018-10-05,place-tumnl,1131,2765,5948
17160,2018-10-05,place-welln,4143,1659,7464
17161,2018-10-05,place-wimnl,999,563,2264
17162,2018-10-05,place-wondl,4246,1163,7150
17163,2018-10-05,place-wtcst,36,239,352
17164,2018-10-06,place-alfcl,1339,2041,6020
17165,2018-10-06,place-andrw,1016,1057,3475
17166,2018-10-06,place-aport,1777,1729,6129
17167,2018-10-06,place-aqucl,242,2068,4571
17168,2018-10-06,place-armnl,339,1914,3941
17169,2018-10-06,place-asmnl,1675,1292,5025
17170,2018-10-06,place-astao,294,1733,3420
17171,2018-10-06,place-bbsta,40,340,742
17172,2018-10-06,place-bmmnl,660,534,1854
17173,2018-10-06,place-bomnl,83,250,659
17174,2018-10-06,place-boyls,425,2265,5660
17175,2018-10-06,place-brdwy,547,947,2709
17176,2018-10-06,place-brntn,5,1,7
17177,2018-10-06,place-ccmnl,322,728,1915
17178,2018-10-06,place-chncl,370,1632,4030
17179,2018-10-06,place-cntsq,1560,3542,9713
17180,2018-10-06,place-coecl,908,4944,10596
17181,2018-10-06,place-crtst,91,384,868
17182,2018-10-06,place-davis,1361,3705,8843
17183,2018-10-06,place-dwnxg,1033,6311,12967
17184,2018-10-06,place-fldcr,1073,810,3159
17185,2018-10-06,place-forhl,1496,1400,4985
17186,2018-10-06,place-gover,356,2753,5579
17187,2018-10-06,place-grnst,247,309,947
17188,2018-10-06,place-haecl,1598,4765,10966
17189,2018-10-06,place-harsq,1819,6176,15068
17190,2018-10-06,place-hymnl,566,3319,7424
17191,2018-10-06,place-jaksn,786,448,2352
17192,2018-10-06,place-jfk,906,1220,3783
17193,2018-10-06,place-kencl,916,2147,9805
17194,2018-10-06,place-knncl,823,2649,6154
17195,2018-10-06,place-lech,561,1906,4208
17196,2018-10-06,place-mlmnl,2305,1654,6581
17197,2018-10-06,place-mvbcl,2282,2314,7738
17198,2018-10-06,place-north,780,2637,7839
17199,2018-10-06,place-nqncy,3236,3043,10442
17200,2018-10-06,place-ogmnl,932,1250,3418
17201,2018-10-06,place-orhte,794,787,2644
17202,2018-10-06,place-pktrm,914,5183,11389
17203,2018-10-06,place-portr,859,1454,4260
17204,2018-10-06,place-prmnl,236,1311,2733
17205,2018-10-06,place-qamnl,1,8,10
17206,2018-10-06,place-qnctr,1,12,38
17207,2018-10-06,place-rbmnl,833,516,2237
17208,2018-10-06,place-river,340,1308,2302
17209,2018-10-06,place-sbmnl,297,314,1093
17210,2018-10-06,place-sdmnl,90,137,362
17211,2018-10-06,place-shmnl,475,338,1333
17212,2018-10-06,place-smmnl,411,280,1184
17213,2018-10-06,place-spmnl,52,384,748
17214,2018-10-06,place-sstat,1284,3594,9383
17215,2018-10-06,place-state,440,2440,5339
17216,2018-10-06,place-sull,1432,1655,5204
17217,2018-10-06,place-symcl,304,719,1935
17218,2018-10-06,place-tumnl,455,893,2460
17219,2018-10-06,place-welln,1090,1365,3985
17220,2018-10-06,place-wimnl,448,376,1343
17221,2018-10-06,place-wondl,1314,1106,4017
17222,2018-10-06,place-wtcst,25,37,117
17223,2018-10-07,place-alfcl,1111,1264,4617
