,date,stop_id,am_rush,pm_rush,full_day
19468,2023-11-06,place-andrw,1254,837,3111
19469,2023-11-06,place-aport,2214,1961,6751
19470,2023-11-06,place-aqucl,225,1206,2402
19471,2023-11-06,place-armnl,391,1562,3086
19472,2023-11-06,place-asmnl,1861,737,3802
19473,2023-11-06,place-astao,610,1050,2518
19474,2023-11-06,place-bbsta,1583,3331,7176
19475,2023-11-06,place-bmmnl,1461,532,2839
19476,2023-11-06,place-bomnl,145,1055,1725
19477,2023-11-06,place-boyls,520,1522,3429
19478,2023-11-06,place-brdwy,1111,1148,3120
19479,2023-11-06,place-brntn,858,259,1652
19480,2023-11-06,place-ccmnl,597,1134,2844
19481,2023-11-06,place-chmnl,697,2460,4147
19482,2023-11-06,place-chncl,393,1140,2644
19483,2023-11-06,place-cntsq,1507,2428,5564
19484,2023-11-06,place-coecl,1108,3421,6974
19485,2023-11-06,place-crtst,144,942,1573
19486,2023-11-06,place-davis,2042,727,3608
19487,2023-11-06,place-dwnxg,1195,5378,9743
19488,2023-11-06,place-fldcr,1170,460,2456
19489,2023-11-06,place-forhl,3640,1303,6683
19490,2023-11-06,place-gover,613,3101,5310
19491,2023-11-06,place-grnst,876,413,1760
19492,2023-11-06,place-haecl,1252,1579,4371
19493,2023-11-06,place-harsq,2033,3632,8561
19494,2023-11-06,place-hymnl,681,2380,5060
19495,2023-11-06,place-jaksn,1604,784,3362
19496,2023-11-06,place-jfk,1276,2029,4988
19497,2023-11-06,place-kencl,617,1529,3401
19498,2023-11-06,place-knncl,785,4748,7404
19499,2023-11-06,place-lech,255,371,820
19500,2023-11-06,place-masta,783,1080,2963
19501,2023-11-06,place-mlmnl,2674,825,4879
19502,2023-11-06,place-mvbcl,3894,2412,8840
19503,2023-11-06,place-north,3377,3807,10920
19504,2023-11-06,place-nqncy,1140,457,2167
19505,2023-11-06,place-ogmnl,2328,369,3356
19506,2023-11-06,place-orhte,1770,672,3580
19507,2023-11-06,place-pktrm,989,4019,7444
19508,2023-11-06,place-portr,1865,784,3419
19509,2023-11-06,place-prmnl,308,913,1939
19510,2023-11-06,place-qamnl,727,230,1282
19511,2023-11-06,place-qnctr,1537,488,3055
19512,2023-11-06,place-rbmnl,1134,602,2632
19513,2023-11-06,place-rcmnl,775,928,2769
19514,2023-11-06,place-river,348,130,684
19515,2023-11-06,place-rugg,865,1998,4459
19516,2023-11-06,place-sbmnl,1027,471,1994
19517,2023-11-06,place-sdmnl,352,99,632
19518,2023-11-06,place-shmnl,544,216,1099
19519,2023-11-06,place-smmnl,614,172,1128
19520,2023-11-06,place-spmnl,62,340,579
19521,2023-11-06,place-sstat,3495,4214,10573
19522,2023-11-06,place-state,587,4236,7039
19523,2023-11-06,place-sull,1695,1325,4448
19524,2023-11-06,place-symcl,273,291,963
19525,2023-11-06,place-tumnl,635,2049,3761
19526,2023-11-06,place-welln,1688,715,3179
19527,2023-11-06,place-wimnl,661,452,1636
19528,2023-11-06,place-wlsta,904,203,1504
19529,2023-11-06,place-wondl,2477,803,4596
19530,2023-11-06,place-wtcst,142,554,1012
19531,2023-11-07,place-alfcl,2805,1081,4729
19532,2023-11-07,place-andrw,1483,953,3484
19533,2023-11-07,place-aport,2228,1814,6614
19534,2023-11-07,place-aqucl,227,1407,2477
19535,2023-11-07,place-armnl,442,1769,3404
19536,2023-11-07,place-asmnl,2060,826,4120
19537,2023-11-07,place-astao,726,1221,2643
19538,2023-11-07,place-bbsta,1714,4782,8858
19539,2023-11-07,place-bmmnl,1517,525,2965
19540,2023-11-07,place-bomnl,155,1066,1670
19541,2023-11-07,place-boyls,556,1587,3607
19542,2023-11-07,place-brdwy,1391,1418,3740
19543,2023-11-07,place-brntn,965,281,1790
19544,2023-11-07,place-ccmnl,679,1263,3011
19545,2023-11-07,place-chmnl,786,2476,4350
19546,2023-11-07,place-chncl,386,1396,2958
19547,2023-11-07,place-cntsq,1817,2622,6260
19548,2023-11-07,place-coecl,1191,3646,7363
19549,2023-11-07,place-crtst,150,1010,1720
19550,2023-11-07,place-davis,2421,880,4289
19551,2023-11-07,place-dwnxg,1222,6480,11077
19552,2023-11-07,place-fldcr,1183,530,2563
19553,2023-11-07,place-forhl,3963,1495,7290
19554,2023-11-07,place-gover,727,3714,6266
19555,2023-11-07,place-grnst,1089,451,2011
19556,2023-11-07,place-haecl,1258,1613,4525
19557,2023-11-07,place-harsq,2317,3895,9122
19558,2023-11-07,place-hymnl,786,2548,5128
19559,2023-11-07,place-jaksn,1618,968,3514
19560,2023-11-07,place-jfk,1398,2233,5343
19561,2023-11-07,place-kencl,687,1386,3043
19562,2023-11-07,place-knncl,892,5360,8246
19563,2023-11-07,place-lech,353,495,1133
19564,2023-11-07,place-masta,871,1268,3250
19565,2023-11-07,place-mlmnl,2972,896,5251
19566,2023-11-07,place-mvbcl,4447,2342,9460
19567,2023-11-07,place-north,3966,4199,12229
19568,2023-11-07,place-nqncy,1382,500,2408
19569,2023-11-07,place-ogmnl,2826,441,3966
19570,2023-11-07,place-orhte,1959,745,3879
19571,2023-11-07,place-pktrm,1026,4881,8716
19572,2023-11-07,place-portr,2093,852,3810
19573,2023-11-07,place-prmnl,336,1053,2044
19574,2023-11-07,place-qamnl,829,270,1481
19575,2023-11-07,place-qnctr,1575,586,3162
19576,2023-11-07,place-rbmnl,1278,557,2802
19577,2023-11-07,place-rcmnl,903,1149,3284
19578,2023-11-07,place-river,411,166,787
19579,2023-11-07,place-rugg,1077,2532,5256
19580,2023-11-07,place-sbmnl,1195,539,2215
19581,2023-11-07,place-sdmnl,363,99,614
19582,2023-11-07,place-shmnl,607,241,1277
19583,2023-11-07,place-smmnl,751,171,1275
19584,2023-11-07,place-spmnl,87,312,580
19585,2023-11-07,place-sstat,4012,5395,12241
19586,2023-11-07,place-state,532,4748,7660
19587,2023-11-07,place-sull,1875,1396,4558
19588,2023-11-07,place-symcl,304,271,943
19589,2023-11-07,place-tumnl,672,2092,3931
19590,2023-11-07,place-welln,1977,819,3629
19591,2023-11-07,place-wimnl,705,459,1732
19592,2023-11-07,place-wlsta,1147,211,1750
19593,2023-11-07,place-wondl,2848,818,5128
19594,2023-11-07,place-wtcst,197,652,1242
19595,2023-11-08,place-alfcl,3044,1137,5010
19596,2023-11-08,place-andrw,1503,868,3254
19597,2023-11-08,place-aport,2148,1482,6167
19598,2023-11-08,place-aqucl,191,1408,2541
19599,2023-11-08,place-armnl,458,2026,3762
19600,2023-11-08,place-asmnl,2230,727,4249
19601,2023-11-08,place-astao,771,1130,2527
19602,2023-11-08,place-bbsta,593,3864,6773
19603,2023-11-08,place-bmmnl,1589,481,2916
19604,2023-11-08,place-bomnl,143,1103,1786
19605,2023-11-08,place-boyls,547,1821,4106
19606,2023-11-08,place-brdwy,1415,1351,3669
19607,2023-11-08,place-brntn,1014,339,1929
19608,2023-11-08,place-ccmnl,689,1265,3031
19609,2023-11-08,place-chmnl,746,2109,3855
19610,2023-11-08,place-chncl,437,1428,3179
19611,2023-11-08,place-cntsq,2235,1946,6021
19612,2023-11-08,place-coecl,1221,4098,7910
19613,2023-11-08,place-crtst,160,1345,2064
19614,2023-11-08,place-davis,2551,874,4420
19615,2023-11-08,place-dwnxg,1258,6441,11267
19616,2023-11-08,place-fldcr,1306,455,2635
19617,2023-11-08,place-forhl,4140,1506,7462
19618,2023-11-08,place-gover,788,3411,6069
19619,2023-11-08,place-grnst,1026,506,2009
19620,2023-11-08,place-haecl,1422,1825,5042
19621,2023-11-08,place-harsq,2348,4160,9449
19622,2023-11-08,place-hymnl,775,2624,5337
19623,2023-11-08,place-jaksn,1659,930,3513
19624,2023-11-08,place-jfk,1554,2190,5477
19625,2023-11-08,place-kencl,702,1498,3573
19626,2023-11-08,place-knncl,927,5794,8966
19627,2023-11-08,place-lech,313,529,1079
19628,2023-11-08,place-masta,906,1426,3462
19629,2023-11-08,place-mlmnl,2976,929,5146
19630,2023-11-08,place-mvbcl,4381,1930,8980
19631,2023-11-08,place-north,3722,4323,11501
19632,2023-11-08,place-nqncy,1376,456,2463
19633,2023-11-08,place-ogmnl,2853,455,3928
19634,2023-11-08,place-orhte,1750,547,3277
19635,2023-11-08,place-pktrm,920,4897,8809
19636,2023-11-08,place-portr,2238,982,4126
19637,2023-11-08,place-prmnl,349,1114,2174
19638,2023-11-08,place-qamnl,877,244,1474
19639,2023-11-08,place-qnctr,1651,546,3217
19640,2023-11-08,place-rbmnl,1334,520,2660
19641,2023-11-08,place-rcmnl,917,1088,3203
19642,2023-11-08,place-river,453,212,861
19643,2023-11-08,place-rugg,990,2574,5150
19644,2023-11-08,place-sbmnl,1255,548,2338
19645,2023-11-08,place-sdmnl,368,76,601
19646,2023-11-08,place-shmnl,611,215,1198
19647,2023-11-08,place-smmnl,672,168,1194
19648,2023-11-08,place-spmnl,69,425,701
19649,2023-11-08,place-sstat,1715,5403,9819
19650,2023-11-08,place-state,578,4974,7934
19651,2023-11-08,place-sull,1900,1253,4417
19652,2023-11-08,place-symcl,332,314,1079
19653,2023-11-08,place-tumnl,669,2033,4120
19654,2023-11-08,place-welln,2049,732,3533
19655,2023-11-08,place-wimnl,733,377,1708
19656,2023-11-08,place-wlsta,1139,174,1710
19657,2023-11-08,place-wondl,2862,745,4866
19658,2023-11-08,place-wtcst,172,667,1260
19659,2023-11-09,place-alfcl,2815,1233,4888
19660,2023-11-09,place-andrw,1326,996,3384
19661,2023-11-09,place-aport,2268,1922,6865
19662,2023-11-09,place-aqucl,212,1611,3265
19663,2023-11-09,place-armnl,451,1946,3801
19664,2023-11-09,place-asmnl,1928,771,3994
19665,2023-11-09,place-astao,676,1021,2253
19666,2023-11-09,place-bbsta,1615,3676,7651
19667,2023-11-09,place-bmmnl,1490,511,2803
19668,2023-11-09,place-bomnl,149,1082,1768
19669,2023-11-09,place-boyls,535,1719,4057
19670,2023-11-09,place-brdwy,1277,1403,3618
19671,2023-11-09,place-brntn,881,293,1733
19672,2023-11-09,place-ccmnl,583,1299,2730
19673,2023-11-09,place-chmnl,791,2588,4562
19674,2023-11-09,place-chncl,407,1414,3192
19675,2023-11-09,place-cntsq,1536,2663,6271
19676,2023-11-09,place-coecl,1286,3801,7831
19677,2023-11-09,place-crtst,153,1260,2047
19678,2023-11-09,place-davis,2455,1010,4541
19679,2023-11-09,place-dwnxg,1159,6081,10754
19680,2023-11-09,place-fldcr,1206,478,2474
19681,2023-11-09,place-forhl,3909,1454,7208
19682,2023-11-09,place-gover,610,3218,5587
19683,2023-11-09,place-grnst,1027,467,1980
19684,2023-11-09,place-haecl,1543,1883,5458
19685,2023-11-09,place-harsq,2345,4223,9755
19686,2023-11-09,place-hymnl,735,2475,5306
19687,2023-11-09,place-jaksn,1560,906,3418
19688,2023-11-09,place-jfk,1378,2021,5099
19689,2023-11-09,place-kencl,688,1527,3803
19690,2023-11-09,place-knncl,863,5586,8950
19691,2023-11-09,place-lech,313,525,1099
19692,2023-11-09,place-masta,901,1434,3659
19693,2023-11-09,place-mlmnl,2802,869,4998
19694,2023-11-09,place-mvbcl,4114,2284,8933
19695,2023-11-09,place-north,3989,4277,13057
19696,2023-11-09,place-nqncy,1263,501,2287
19697,2023-11-09,place-ogmnl,2479,651,3793
19698,2023-11-09,place-orhte,1937,668,3713
19699,2023-11-09,place-pktrm,678,4656,8475
19700,2023-11-09,place-portr,2171,977,4134
19701,2023-11-09,place-prmnl,339,1093,2234
19702,2023-11-09,place-qamnl,773,255,1311
19703,2023-11-09,place-qnctr,1506,503,3032
19704,2023-11-09,place-rbmnl,1225,504,2612
19705,2023-11-09,place-rcmnl,868,1190,3215
19706,2023-11-09,place-river,375,245,825
19707,2023-11-09,place-rugg,931,2393,5039
19708,2023-11-09,place-sbmnl,1235,542,2330
19709,2023-11-09,place-sdmnl,321,100,539
19710,2023-11-09,place-shmnl,603,218,1194
19711,2023-11-09,place-smmnl,658,190,1182
19712,2023-11-09,place-spmnl,66,421,711
19713,2023-11-09,place-sstat,1467,5126,9705
19714,2023-11-09,place-state,515,4222,7100
19715,2023-11-09,place-sull,1820,1469,4487
19716,2023-11-09,place-symcl,289,350,1115
19717,2023-11-09,place-tumnl,664,2164,4079
19718,2023-11-09,place-welln,1916,916,3567
19719,2023-11-09,place-wimnl,693,405,1640
19720,2023-11-09,place-wlsta,1127,209,1753
19721,2023-11-09,place-wondl,2806,806,4961
19722,2023-11-09,place-wtcst,178,760,1422
19723,2023-11-10,place-alfcl,1458,1078,3665
19724,2023-11-10,place-andrw,972,972,2997
19725,2023-11-10,place-aport,1861,1851,6433
19726,2023-11-10,place-aqucl,248,1580,3519
19727,2023-11-10,place-armnl,377,1419,3206
19728,2023-11-10,place-asmnl,1182,627,2951
19729,2023-11-10,place-astao,458,1550,2874
19730,2023-11-10,place-bbsta,936,3432,7045
19731,2023-11-10,place-bmmnl,1150,564,2617
19732,2023-11-10,place-bomnl,109,782,1442
19733,2023-11-10,place-boyls,446,1304,3660
19734,2023-11-10,place-brdwy,689,993,2711
19735,2023-11-10,place-brntn,567,398,1550
19736,2023-11-10,place-ccmnl,329,618,1391
19737,2023-11-10,place-chmnl,465,2183,3907
19738,2023-11-10,place-chncl,305,1223,2982
19739,2023-11-10,place-cntsq,1241,2315,5948
19740,2023-11-10,place-coecl,883,4316,8870
19741,2023-11-10,place-crtst,148,944,1842
19742,2023-11-10,place-davis,1314,1123,3850
19743,2023-11-10,place-dwnxg,919,4414,8738
19744,2023-11-10,place-fldcr,826,467,2125
19745,2023-11-10,place-forhl,2178,1426,5542
19746,2023-11-10,place-gover,599,2463,5430
19747,2023-11-10,place-grnst,602,493,1619
19748,2023-11-10,place-haecl,1162,2415,6572
19749,2023-11-10,place-harsq,1590,3584,8983
19750,2023-11-10,place-hymnl,560,3059,6397
19751,2023-11-10,place-jaksn,950,790,2720
19752,2023-11-10,place-jfk,939,1378,3825
19753,2023-11-10,place-kencl,519,1281,3649
19754,2023-11-10,place-knncl,671,2690,5459
19755,2023-11-10,place-lech,267,492,1086
19756,2023-11-10,place-masta,504,1292,3051
19757,2023-11-10,place-mlmnl,1947,921,4157
19758,2023-11-10,place-mvbcl,3008,2461,8536
19759,2023-11-10,place-north,2124,3795,11705
19760,2023-11-10,place-nqncy,785,451,1798
19761,2023-11-10,place-ogmnl,1364,694,2741
19762,2023-11-10,place-orhte,1319,818,3390
19763,2023-11-10,place-pktrm,814,3171,7681
19764,2023-11-10,place-portr,860,1126,2887
19765,2023-11-10,place-prmnl,264,1245,2507
19766,2023-11-10,place-qamnl,468,335,1116
19767,2023-11-10,place-qnctr,1040,536,2543
19768,2023-11-10,place-rbmnl,1008,552,2482
19769,2023-11-10,place-rcmnl,479,823,2211
19770,2023-11-10,place-river,320,339,916
19771,2023-11-10,place-rugg,657,1849,3811
19772,2023-11-10,place-sbmnl,702,612,1901
19773,2023-11-10,place-sdmnl,243,135,565
19774,2023-11-10,place-shmnl,399,188,919
19775,2023-11-10,place-smmnl,418,143,873
19776,2023-11-10,place-spmnl,70,564,1036
19777,2023-11-10,place-sstat,2161,3625,9117
19778,2023-11-10,place-state,521,2790,5701
19779,2023-11-10,place-sull,1330,1350,3927
19780,2023-11-10,place-symcl,200,398,1167
19781,2023-11-10,place-tumnl,523,1373,3234
19782,2023-11-10,place-welln,1197,945,2968
19783,2023-11-10,place-wimnl,543,404,1557
19784,2023-11-10,place-wlsta,622,271,1407
19785,2023-11-10,place-wondl,1850,883,4331
19786,2023-11-10,place-wtcst,160,427,936
19787,2023-11-11,place-alfcl,642,819,2572
19788,2023-11-11,place-andrw,590,658,2197
19789,2023-11-11,place-aport,1384,1535,5400
19790,2023-11-11,place-aqucl,259,1388,3410
19791,2023-11-11,place-armnl,302,1530,3177
19792,2023-11-11,place-asmnl,654,573,2155
19793,2023-11-11,place-astao,11,4,23
19794,2023-11-11,place-bbsta,426,2463,5326
19795,2023-11-11,place-bmmnl,717,511,2011
19796,2023-11-11,place-bomnl,78,298,769
19797,2023-11-11,place-boyls,376,1527,3728
19798,2023-11-11,place-brdwy,391,694,2001
19799,2023-11-11,place-brntn,236,322,949
19800,2023-11-11,place-ccmnl,8,2,22
19801,2023-11-11,place-chmnl,271,800,1942
19802,2023-11-11,place-chncl,239,1010,2482
19803,2023-11-11,place-cntsq,744,1813,4881
19804,2023-11-11,place-coecl,586,4256,8551
19805,2023-11-11,place-crtst,91,945,1837
19806,2023-11-11,place-davis,607,1010,3198
19807,2023-11-11,place-dwnxg,682,3564,7310
19808,2023-11-11,place-fldcr,503,310,1462
19809,2023-11-11,place-forhl,1174,1220,4106
19810,2023-11-11,place-gover,473,2235,5157
19811,2023-11-11,place-grnst,271,415,1309
19812,2023-11-11,place-haecl,700,2093,5307
19813,2023-11-11,place-harsq,882,3807,8751
19814,2023-11-11,place-hymnl,407,3356,6667
19815,2023-11-11,place-jaksn,547,609,2044
19816,2023-11-11,place-jfk,553,666,2145
19817,2023-11-11,place-kencl,471,1455,3874
19818,2023-11-11,place-knncl,461,1607,3679
19819,2023-11-11,place-lech,139,366,912
19820,2023-11-11,place-masta,326,888,2416
19821,2023-11-11,place-mvbcl,2144,1950,7104
19822,2023-11-11,place-north,2422,3876,13061
19823,2023-11-11,place-nqncy,444,207,1086
19824,2023-11-11,place-ogmnl,1,1,8
19825,2023-11-11,place-orhte,876,725,2719
19826,2023-11-11,place-pktrm,696,3149,6612
19827,2023-11-11,place-portr,518,1071,2949
19828,2023-11-11,place-prmnl,192,1429,2722
19829,2023-11-11,place-qamnl,225,204,712
19830,2023-11-11,place-qnctr,529,475,1744
19831,2023-11-11,place-rbmnl,762,455,2050
19832,2023-11-11,place-rcmnl,333,645,1825
19833,2023-11-11,place-river,326,258,956
19834,2023-11-11,place-rugg,519,803,2405
19835,2023-11-11,place-sbmnl,355,464,1474
19836,2023-11-11,place-sdmnl,118,103,396
19837,2023-11-11,place-shmnl,225,149,685
19838,2023-11-11,place-smmnl,184,110,535
19839,2023-11-11,place-spmnl,87,421,787
19840,2023-11-11,place-sstat,872,2770,6427
19841,2023-11-11,place-state,326,1766,3963
19842,2023-11-11,place-symcl,91,381,1186
19843,2023-11-11,place-tumnl,314,698,1880
19844,2023-11-11,place-welln,2,14,49
19845,2023-11-11,place-wimnl,467,361,1358
19846,2023-11-11,place-wlsta,409,199,924
19847,2023-11-11,place-wondl,1058,789,3267
19848,2023-11-11,place-wtcst,92,266,630
19849,2023-11-12,place-alfcl,431,432,1726
19850,2023-11-12,place-andrw,356,457,1427
19851,2023-11-12,place-aport,1190,1392,4716
19852,2023-11-12,place-aqucl,193,1104,2486
19853,2023-11-12,place-armnl,255,1113,2465
19854,2023-11-12,place-asmnl,411,360,1426
19855,2023-11-12,place-astao,13,7,23
19856,2023-11-12,place-bbsta,411,2173,4349
19857,2023-11-12,place-bmmnl,581,375,1549
19858,2023-11-12,place-bomnl,60,241,632
19859,2023-11-12,place-boyls,309,1147,2595
19860,2023-11-12,place-brdwy,266,543,1524
19861,2023-11-12,place-brntn,152,198,659
19862,2023-11-12,place-ccmnl,11,3,41
19863,2023-11-12,place-chmnl,210,563,1384
19864,2023-11-12,place-chncl,200,909,1985
19865,2023-11-12,place-cntsq,633,1560,4089
19866,2023-11-12,place-coecl,428,3625,7457
19867,2023-11-12,place-crtst,81,707,1252
19868,2023-11-12,place-davis,462,687,2113
19869,2023-11-12,place-dwnxg,526,2468,4963
19870,2023-11-12,place-fldcr,410,221,1100
19871,2023-11-12,place-forhl,935,746,3351
19872,2023-11-12,place-gover,290,1422,3046
19873,2023-11-12,place-grnst,279,280,1247
19874,2023-11-12,place-haecl,529,1139,3182
19875,2023-11-12,place-harsq,755,2493,6198
19876,2023-11-12,place-hymnl,351,2966,5307
19877,2023-11-12,place-jaksn,468,407,1544
19878,2023-11-12,place-jfk,480,446,1617
19879,2023-11-12,place-kencl,408,882,2556
19880,2023-11-12,place-knncl,475,1650,3355
19881,2023-11-12,place-lech,145,279,831
19882,2023-11-12,place-masta,353,727,1773
19883,2023-11-12,place-mvbcl,1685,1330,5073
19884,2023-11-12,place-north,2021,2891,10665
19885,2023-11-12,place-nqncy,305,187,800
19886,2023-11-12,place-ogmnl,16,3,28
19887,2023-11-12,place-orhte,717,457,2047
19888,2023-11-12,place-pktrm,546,2379,5116
19889,2023-11-12,place-portr,439,651,2092
19890,2023-11-12,place-prmnl,170,1088,2110
19891,2023-11-12,place-qamnl,132,118,467
19892,2023-11-12,place-qnctr,417,335,1295
19893,2023-11-12,place-rbmnl,599,318,1573
19894,2023-11-12,place-rcmnl,300,475,1446
19895,2023-11-12,place-river,114,178,495
19896,2023-11-12,place-rugg,439,617,1844
19897,2023-11-12,place-sbmnl,312,341,1286
19898,2023-11-12,place-sdmnl,87,79,283
19899,2023-11-12,place-shmnl,166,85,491
19900,2023-11-12,place-smmnl,139,88,385
19901,2023-11-12,place-spmnl,53,241,504
19902,2023-11-12,place-sstat,692,2442,5347
19903,2023-11-12,place-state,248,1336,2753
19904,2023-11-12,place-symcl,98,282,743
19905,2023-11-12,place-tumnl,258,580,1451
19906,2023-11-12,place-wimnl,356,267,987
19907,2023-11-12,place-wlsta,234,169,690
19908,2023-11-12,place-wondl,798,542,2412
19909,2023-11-12,place-wtcst,66,182,467
19910,2023-11-13,place-alfcl,2473,1056,4312
19911,2023-11-13,place-andrw,1177,938,3088
19912,2023-11-13,place-aport,2131,1713,6309
19913,2023-11-13,place-aqucl,301,1487,3006
19914,2023-11-13,place-armnl,435,1536,3272
19915,2023-11-13,place-asmnl,1813,645,3616
19916,2023-11-13,place-astao,553,1183,2543
19917,2023-11-13,place-bbsta,1489,3963,7748
19918,2023-11-13,place-bmmnl,1356,491,2672
19919,2023-11-13,place-bomnl,142,1030,1727
19920,2023-11-13,place-boyls,509,1523,3378
19921,2023-11-13,place-brdwy,1089,1191,3089
19922,2023-11-13,place-brntn,870,247,1614
19923,2023-11-13,place-ccmnl,492,1121,2647
19924,2023-11-13,place-chmnl,654,2024,3649
19925,2023-11-13,place-chncl,380,1325,2888
19926,2023-11-13,place-cntsq,1580,2379,5676
19927,2023-11-13,place-coecl,1099,3529,7006
19928,2023-11-13,place-crtst,150,984,1605
19929,2023-11-13,place-davis,2062,740,3633
19930,2023-11-13,place-dwnxg,1044,5432,9490
19931,2023-11-13,place-fldcr,1144,428,2350
19932,2023-11-13,place-forhl,3595,1439,6692
19933,2023-11-13,place-gover,587,2732,4932
19934,2023-11-13,place-grnst,902,465,1804
19935,2023-11-13,place-haecl,1388,1487,4486
19936,2023-11-13,place-harsq,2048,3702,8499
19937,2023-11-13,place-hymnl,645,2480,4993
19938,2023-11-13,place-jaksn,1497,847,3283
19939,2023-11-13,place-jfk,1277,2086,5059
19940,2023-11-13,place-kencl,613,1412,3049
19941,2023-11-13,place-knncl,837,4785,7515
19942,2023-11-13,place-lech,291,155,547
19943,2023-11-13,place-masta,687,1367,2990
19944,2023-11-13,place-mlmnl,2544,806,4693
19945,2023-11-13,place-mvbcl,3753,2145,8382
19946,2023-11-13,place-north,3190,3644,12678
19947,2023-11-13,place-nqncy,1116,405,1974
19948,2023-11-13,place-ogmnl,2265,504,3428
19949,2023-11-13,place-orhte,1720,703,3517
19950,2023-11-13,place-pktrm,966,4033,7474
19951,2023-11-13,place-portr,1832,831,3514
19952,2023-11-13,place-prmnl,327,1014,2078
19953,2023-11-13,place-qamnl,698,259,1311
19954,2023-11-13,place-qnctr,1469,523,2926
19955,2023-11-13,place-rbmnl,1086,544,2544
19956,2023-11-13,place-rcmnl,691,1089,2803
19957,2023-11-13,place-river,378,191,768
19958,2023-11-13,place-rugg,799,2434,4801
19959,2023-11-13,place-sbmnl,1026,539,2033
19960,2023-11-13,place-sdmnl,324,78,567
19961,2023-11-13,place-shmnl,529,197,1088
19962,2023-11-13,place-smmnl,621,155,1091
19963,2023-11-13,place-spmnl,51,355,580
19964,2023-11-13,place-sstat,3381,4202,10210
19965,2023-11-13,place-state,494,4192,6833
19966,2023-11-13,place-sull,1638,1444,4350
19967,2023-11-13,place-symcl,262,279,883
19968,2023-11-13,place-tumnl,668,2017,3814
19969,2023-11-13,place-welln,1516,770,3067
19970,2023-11-13,place-wimnl,666,433,1652
19971,2023-11-13,place-wlsta,1034,167,1588
19972,2023-11-13,place-wondl,2473,732,4525
19973,2023-11-13,place-wtcst,170,448,929
19974,2023-11-14,place-alfcl,3138,1073,5034
19975,2023-11-14,place-andrw,1473,914,3271
19976,2023-11-14,place-aport,2276,1730,6593
19977,2023-11-14,place-aqucl,271,1709,3308
19978,2023-11-14,place-armnl,458,2011,3765
19979,2023-11-14,place-asmnl,2051,834,4068
19980,2023-11-14,place-astao,725,1074,2659
19981,2023-11-14,place-bbsta,1643,4731,8791
19982,2023-11-14,place-bmmnl,1512,508,2872
19983,2023-11-14,place-bomnl,131,1144,1810
19984,2023-11-14,place-boyls,585,1720,3807
19985,2023-11-14,place-brdwy,1373,1379,3491
19986,2023-11-14,place-brntn,840,248,1522
19987,2023-11-14,place-ccmnl,666,1265,3029
19988,2023-11-14,place-chmnl,704,2521,4207
19989,2023-11-14,place-chncl,390,1408,3007
19990,2023-11-14,place-cntsq,1899,2517,6275
19991,2023-11-14,place-coecl,1225,4054,7940
19992,2023-11-14,place-crtst,150,1294,2050
19993,2023-11-14,place-davis,2527,826,4250
19994,2023-11-14,place-dwnxg,1148,5091,9796
19995,2023-11-14,place-fldcr,1193,457,2418
19996,2023-11-14,place-forhl,4032,1424,7322
19997,2023-11-14,place-gover,719,3453,5939
19998,2023-11-14,place-grnst,1091,415,1959
19999,2023-11-14,place-haecl,1497,1757,4907
20000,2023-11-14,place-harsq,2390,4086,9287
20001,2023-11-14,place-hymnl,785,2548,5226
20002,2023-11-14,place-jaksn,1621,931,3506
20003,2023-11-14,place-jfk,1377,2142,4972
20004,2023-11-14,place-kencl,711,1412,3421
20005,2023-11-14,place-knncl,907,5695,8770
20006,2023-11-14,place-lech,375,468,1082
20007,2023-11-14,place-masta,928,1416,3443
20008,2023-11-14,place-mlmnl,2983,786,5164
20009,2023-11-14,place-mvbcl,3895,2151,8634
20010,2023-11-14,place-north,3562,3882,9732
20011,2023-11-14,place-nqncy,1354,465,2369
20012,2023-11-14,place-ogmnl,2809,376,3883
20013,2023-11-14,place-orhte,1985,644,3745
20014,2023-11-14,place-pktrm,1020,4847,8930
20015,2023-11-14,place-portr,2147,907,3958
20016,2023-11-14,place-prmnl,373,1045,2159
20017,2023-11-14,place-qamnl,883,236,1491
20018,2023-11-14,place-qnctr,1674,544,3207
20019,2023-11-14,place-rbmnl,1280,530,2743
20020,2023-11-14,place-rcmnl,923,1068,3331
20021,2023-11-14,place-river,427,216,829
20022,2023-11-14,place-rugg,1175,2921,6153
20023,2023-11-14,place-sbmnl,1266,463,2241
20024,2023-11-14,place-sdmnl,373,89,617
20025,2023-11-14,place-shmnl,562,163,1052
20026,2023-11-14,place-smmnl,688,171,1198
20027,2023-11-14,place-spmnl,70,408,670
20028,2023-11-14,place-sstat,3891,5235,11543
20029,2023-11-14,place-state,562,5090,8147
20030,2023-11-14,place-sull,1859,1372,4615
20031,2023-11-14,place-symcl,275,314,923
20032,2023-11-14,place-tumnl,688,2194,4230
20033,2023-11-14,place-welln,2091,673,3544
20034,2023-11-14,place-wimnl,700,427,1649
20035,2023-11-14,place-wlsta,1058,197,1643
20036,2023-11-14,place-wondl,2829,709,4897
20037,2023-11-14,place-wtcst,154,525,1020
20038,2023-11-15,place-alfcl,2983,1220,5082
20039,2023-11-15,place-andrw,1427,965,3292
20040,2023-11-15,place-aport,2331,1975,6926
20041,2023-11-15,place-aqucl,269,1706,3342
20042,2023-11-15,place-armnl,437,2164,4049
20043,2023-11-15,place-asmnl,2087,792,4137
20044,2023-11-15,place-astao,762,1214,2906
